player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats,position_group,goals_per90,assists_per90,xG_per90,xAG_per90,progressive_passes_per90,progressive_carries_per90,dribbles_successful_per90,shot_creating_actions_per90,goal_creating_actions_per90,tackles_per90,blocks_per90,goals_percentile,assists_percentile,xG_percentile,xAG_percentile,progressive_passes_percentile,progressive_carries_percentile,dribbles_successful_percentile,shot_creating_actions_percentile,goal_creating_actions_percentile,tackles_percentile,blocks_percentile,goals_per90_percentile,assists_per90_percentile,xG_per90_percentile,xAG_per90_percentile,progressive_passes_per90_percentile,progressive_carries_per90_percentile,dribbles_successful_per90_percentile,shot_creating_actions_per90_percentile,goal_creating_actions_per90_percentile,tackles_per90_percentile,blocks_per90_percentile,performance_score,age,market_value_in_eur_percentile,age_percentile,moneyball_score
147410,Raúl,Cáceres,Raúl Cáceres,2125,Paraguay,Asunción,Paraguay,1991-09-18,Right-Back,Defender,right,180.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Esporte Clube Vitória,,,Raúl Cáceres,RB,Vitória,1695.0,0.0,3.0,0.1,2.4,50.0,51.0,18.0,7.0,44.0,7.0,38.0,16.0,2.0,0.0,Full-Back,0.0,0.1592920353982301,0.005309734513274336,0.12743362831858407,2.6548672566371683,2.7079646017699113,0.37168141592920356,2.336283185840708,0.37168141592920356,2.017699115044248,0.8495575221238938,0.15714285714285714,0.8285714285714286,0.08571428571428572,0.7285714285714285,0.2571428571428571,0.7714285714285715,0.22857142857142856,0.5,0.8857142857142857,0.4857142857142857,0.45714285714285713,0.15714285714285714,0.8571428571428571,0.05714285714285714,0.6857142857142857,0.11428571428571428,0.9142857142857143,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.45714285714285713,0.3142857142857143,0.5222857142857142,33,,0.8285714285714286,
159372,,Felipe Anderson,Felipe Anderson,1023,Brazil,Brasília,Brazil,1993-04-15,Left Winger,Attack,right,175.0,2027-12-31 00:00:00,2.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,1500000.0,45000000.0,Felipe Anderson,LM,Palmeiras,1310.0,2.0,2.0,3.0,4.0,57.0,46.0,42.0,24.0,57.0,7.0,35.0,25.0,0.0,0.0,Winger,0.13740458015267176,0.13740458015267176,0.20610687022900764,0.2748091603053435,3.9160305343511452,3.1603053435114505,1.6488549618320612,3.9160305343511452,0.48091603053435117,2.404580152671756,1.717557251908397,0.28846153846153844,0.4423076923076923,0.5384615384615384,0.8461538461538461,0.38461538461538464,0.5,0.4423076923076923,0.5384615384615384,0.5769230769230769,0.6730769230769231,0.7115384615384616,0.3076923076923077,0.5769230769230769,0.7307692307692307,0.9615384615384616,0.5384615384615384,0.5769230769230769,0.5384615384615384,0.6153846153846154,0.7307692307692307,0.9615384615384616,0.8846153846153846,0.6612426035502958,31,0.38095238095238093,0.7692307692307693,0.5861228515074669
162807,Juan Martín,Lucero,Juan Martín Lucero,10870,Argentina,Mendoza,Argentina,1991-10-10,Centre-Forward,Attack,right,183.0,2027-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,,,Juan Martín Lucero,FW,Fortaleza,2246.0,8.0,3.0,6.7,2.0,27.0,13.0,10.0,3.0,36.0,3.0,17.0,9.0,8.0,0.0,Centre-Forward,0.3205699020480855,0.12021371326803205,0.2684772929652716,0.08014247551202137,1.0819234194122884,0.5209260908281389,0.12021371326803205,1.4425645592163845,0.12021371326803205,0.6812110418521816,0.3606411398040961,0.6428571428571429,0.6904761904761905,0.5476190476190477,0.5,0.38095238095238093,0.2857142857142857,0.11904761904761904,0.35714285714285715,0.2619047619047619,0.8095238095238095,0.4523809523809524,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.38095238095238093,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.6666666666666666,0.23809523809523808,0.3499999999999999,33,,0.7380952380952381,
162883,Eduardo,Sasha,Eduardo Sasha,8793,Brazil,Porto Alegre,Brazil,1992-02-24,Centre-Forward,Attack,right,173.0,2027-12-31 00:00:00,,,,BRA1,Red Bull Bragantino,800000.0,5500000.0,Eduardo Sasha,"FW,LW",Red Bull Bragantino,2079.0,8.0,4.0,5.4,2.6,57.0,25.0,33.0,11.0,54.0,8.0,9.0,12.0,7.0,1.0,Centre-Forward,0.3463203463203463,0.17316017316017315,0.23376623376623376,0.11255411255411257,2.4675324675324672,1.0822510822510822,0.47619047619047616,2.337662337662338,0.3463203463203463,0.38961038961038963,0.5194805194805194,0.6428571428571429,0.8333333333333334,0.42857142857142855,0.8333333333333334,0.8809523809523809,0.7619047619047619,0.5238095238095238,0.7142857142857143,0.7619047619047619,0.3333333333333333,0.6666666666666666,0.5238095238095238,0.8095238095238095,0.23809523809523808,0.7619047619047619,0.8571428571428571,0.5238095238095238,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.19047619047619047,0.42857142857142855,0.5166666666666666,32,0.19444444444444445,0.6190476190476191,0.568531746031746
164013,,Gilberto,Gilberto,10492,Brazil,Piranhas,Brazil,1989-06-05,Centre-Forward,Attack,right,178.0,2026-11-30 00:00:00,,,,BRA1,Esporte Clube Juventude,700000.0,1400000.0,Gilberto,FW,Juventude,2058.0,4.0,2.0,3.7,2.1,79.0,66.0,48.0,27.0,50.0,5.0,44.0,16.0,3.0,0.0,Centre-Forward,0.1749271137026239,0.08746355685131195,0.1618075801749271,0.09183673469387756,3.454810495626822,2.8862973760932946,1.1807580174927115,2.186588921282799,0.21865889212827988,1.924198250728863,0.6997084548104956,0.2619047619047619,0.42857142857142855,0.14285714285714285,0.5952380952380952,0.9523809523809523,1.0,0.9523809523809523,0.6428571428571429,0.4523809523809524,1.0,0.7619047619047619,0.14285714285714285,0.42857142857142855,0.047619047619047616,0.5714285714285714,0.9523809523809523,1.0,0.9523809523809523,0.47619047619047616,0.47619047619047616,1.0,0.6666666666666666,0.2690476190476191,35,0.1111111111111111,0.8571428571428571,0.40507936507936515
167724,,Diogo Barbosa,Diogo Barbosa,10870,Brazil,Terra Nova do Norte,Brazil,1992-08-17,Left-Back,Defender,left,179.0,,,,,BRA1,Fortaleza Esporte Clube,,,Diogo Barbosa,LB,Fluminense,1759.0,0.0,0.0,0.0,0.6000000000000001,111.0,41.0,35.0,15.0,30.0,0.0,35.0,9.0,5.0,0.0,Full-Back,0.0,0.0,0.0,0.030699260943718026,5.679363274587834,2.0977828311540647,0.7674815235929505,1.534963047185901,0.0,1.7907902217168847,0.4604889141557703,0.15714285714285714,0.17142857142857143,0.02857142857142857,0.11428571428571428,0.6857142857142857,0.6142857142857143,0.6285714285714286,0.3,0.05714285714285714,0.4,0.12857142857142856,0.15714285714285714,0.17142857142857143,0.02857142857142857,0.08571428571428572,0.8571428571428571,0.6285714285714286,0.6571428571428571,0.11428571428571428,0.05714285714285714,0.2571428571428571,0.02857142857142857,0.4182857142857143,32,,0.7857142857142857,
169179,Alan,Empereur,Alan Empereur,3876,Brazil,Ipatinga,Brazil,1994-03-10,Centre-Back,Defender,left,186.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,750000.0,1000000.0,Alan Empereur,CB,Cuiabá,2548.0,0.0,0.0,0.5,1.1,96.0,18.0,7.0,4.0,31.0,1.0,20.0,20.0,9.0,0.0,Centre-Back,0.0,0.0,0.017660910518053376,0.03885400313971743,3.3908948194662476,0.6357927786499216,0.141287284144427,1.0949764521193093,0.03532182103610675,0.706436420722135,0.706436420722135,0.2625,0.35,0.35,0.85,0.8,0.8125,0.5625,0.8625,0.425,0.2875,0.3875,0.2625,0.35,0.175,0.725,0.65,0.675,0.425,0.775,0.35,0.075,0.125,0.36000000000000004,30,0.30303030303030304,0.625,0.4464924242424243
175169,,Bernard,Bernard,330,Brazil,Belo Horizonte,Brazil,1992-09-08,Left Winger,Attack,right,167.0,2027-12-31 00:00:00,14.0,1.0,,BRA1,Clube Atlético Mineiro,600000.0,20000000.0,Bernard,AM,Atlético Mineiro,900.0,0.0,0.0,0.6000000000000001,1.8,61.0,28.0,25.0,12.0,40.0,1.0,20.0,7.0,1.0,0.0,Winger,0.0,0.0,0.060000000000000005,0.18,6.1000000000000005,2.8,1.2000000000000002,4.0,0.1,2.0,0.7,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.36538461538461536,0.4230769230769231,0.11538461538461539,0.17307692307692307,0.038461538461538464,0.057692307692307696,0.3076923076923077,0.07692307692307693,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.9615384615384616,0.46153846153846156,0.40384615384615385,0.7692307692307693,0.07692307692307693,0.7307692307692307,0.38461538461538464,0.33505917159763315,32,0.23809523809523808,0.8461538461538461,0.41458861651169343
175792,,André Ramalho,André Ramalho,199,Brazil,Ibiúna,Brazil,1992-02-16,Centre-Back,Defender,both,182.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,800000.0,4500000.0,André Ramalho,CB,Corinthians,1482.0,0.0,1.0,0.2,0.3,53.0,10.0,6.0,5.0,15.0,4.0,24.0,20.0,5.0,1.0,Centre-Back,0.0,0.06072874493927125,0.012145748987854251,0.018218623481781375,3.218623481781376,0.6072874493927126,0.3036437246963563,0.9109311740890689,0.242914979757085,1.45748987854251,1.2145748987854252,0.2625,0.7875,0.0875,0.5375,0.5625,0.5375,0.6375,0.5375,0.9625,0.4375,0.3875,0.2625,0.8,0.075,0.5,0.625,0.625,0.675,0.6,0.975,0.575,0.575,0.5983333333333333,32,0.3333333333333333,0.7625,0.5612916666666666
176140,Rodrigo,Ely,Rodrigo Ely,210,Brazil,Lajeado,Brazil,1993-11-03,Centre-Back,Defender,right,188.0,2028-06-30 00:00:00,3.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,3000000.0,6000000.0,Rodrigo Ely,CB,Grêmio,1569.0,1.0,0.0,0.9,0.2,36.0,3.0,5.0,4.0,10.0,0.0,37.0,32.0,5.0,0.0,Centre-Back,0.05736137667304015,0.0,0.05162523900573614,0.011472275334608033,2.0650095602294454,0.17208413001912046,0.2294455066921606,0.5736137667304015,0.0,2.1223709369024855,1.8355640535372848,0.675,0.35,0.5625,0.425,0.2,0.25,0.5625,0.325,0.1625,0.85,0.775,0.7,0.35,0.65,0.4,0.25,0.2,0.525,0.275,0.1625,0.95,0.925,0.61,31,0.6666666666666666,0.675,0.4980833333333334
188862,Guillermo,Varela,Guillermo Varela,614,Uruguay,Montevideo,Uruguay,1993-03-24,Right-Back,Defender,right,174.0,2027-12-31 00:00:00,30.0,0.0,,BRA1,Clube de Regatas do Flamengo,1000000.0,2500000.0,Guillermo Varela,RB,Flamengo,1038.0,1.0,0.0,0.2,1.0,24.0,14.0,15.0,6.0,17.0,2.0,18.0,12.0,2.0,0.0,Full-Back,0.08670520231213873,0.0,0.017341040462427747,0.08670520231213873,2.0809248554913293,1.2138728323699421,0.5202312138728323,1.4739884393063585,0.17341040462427745,1.5606936416184969,1.0404624277456647,0.4857142857142857,0.17142857142857143,0.14285714285714285,0.3142857142857143,0.02857142857142857,0.1,0.18571428571428572,0.02857142857142857,0.2571428571428571,0.05714285714285714,0.2714285714285714,0.6714285714285714,0.17142857142857143,0.2,0.5428571428571428,0.02857142857142857,0.08571428571428572,0.4,0.05714285714285714,0.37142857142857144,0.11428571428571428,0.5428571428571428,0.24114285714285713,31,0.22580645161290322,0.7428571428571429,0.37680552995391703
195810,,Bastos,Bastos,537,Angola,Luanda,Angola,1991-03-27,Centre-Back,Defender,right,184.0,2026-12-31 00:00:00,54.0,2.0,,BRA1,S. A. F. Botafogo,600000.0,8000000.0,Bastos,CB,Botafogo (RJ),2628.0,3.0,0.0,1.8,0.1,111.0,12.0,5.0,2.0,21.0,2.0,32.0,27.0,6.0,0.0,Centre-Back,0.10273972602739725,0.0,0.06164383561643836,0.0034246575342465756,3.8013698630136985,0.410958904109589,0.0684931506849315,0.7191780821917808,0.0684931506849315,1.095890410958904,0.9246575342465753,0.925,0.35,0.85,0.2875,0.875,0.6625,0.325,0.7125,0.6875,0.7875,0.6375,0.9,0.35,0.75,0.25,0.725,0.425,0.175,0.4,0.5,0.2,0.275,0.425,33,0.2727272727272727,0.85,0.45931818181818185
195882,Gonzalo,Mastriani,Gonzalo Mastriani,537,Uruguay,Montevideo,Uruguay,1993-04-28,Centre-Forward,Attack,left,182.0,2026-11-30 00:00:00,0.0,0.0,,BRA1,S. A. F. Botafogo,,,Gonzalo Mastriani,FW,Athletico Paranaense,900.0,4.0,0.0,4.2,0.8999999999999999,17.0,2.0,12.0,1.0,19.0,0.0,15.0,8.0,0.0,0.0,Centre-Forward,0.4,0.0,0.42000000000000004,0.08999999999999998,1.7,0.2,0.1,1.9000000000000001,0.0,1.5,0.8,0.2619047619047619,0.09523809523809523,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.7142857142857143,0.2857142857142857,0.6190476190476191,0.09523809523809523,0.8095238095238095,0.5238095238095238,0.5238095238095238,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.9523809523809523,0.7619047619047619,0.4976190476190476,31,,0.5238095238095238,
198250,,Samuel Xavier,Samuel Xavier,2462,Brazil,São Paulo,Brazil,1990-06-06,Right-Back,Defender,right,166.0,2027-12-31 00:00:00,,,,BRA1,Fluminense Football Club,200000.0,2000000.0,Samuel Xavier,RB,Fluminense,2660.0,0.0,2.0,0.7000000000000001,1.9,135.0,64.0,31.0,9.0,59.0,5.0,48.0,19.0,5.0,0.0,Full-Back,0.0,0.06766917293233084,0.023684210526315794,0.06428571428571428,4.56766917293233,2.165413533834587,0.30451127819548873,1.9962406015037595,0.16917293233082706,1.62406015037594,0.6428571428571428,0.15714285714285714,0.6428571428571429,0.45714285714285713,0.5285714285714286,0.8571428571428571,0.9428571428571428,0.4,0.7,0.6428571428571429,0.6,0.5,0.15714285714285714,0.45714285714285713,0.2857142857142857,0.2857142857142857,0.6285714285714286,0.6571428571428571,0.08571428571428572,0.22857142857142856,0.34285714285714286,0.22857142857142856,0.11428571428571428,0.4057142857142857,34,0.08064516129032258,0.8571428571428571,0.49469585253456216
215390,Gustavo,Gómez,Gustavo Gómez,1023,Paraguay,San Juan Bautista,Paraguay,1993-05-06,Centre-Back,Defender,right,185.0,2027-12-31 00:00:00,94.0,4.0,,BRA1,Sociedade Esportiva Palmeiras,3500000.0,9000000.0,Gustavo Gómez,CB,Palmeiras,2367.0,1.0,2.0,3.7,1.7999999999999998,82.0,8.0,4.0,1.0,22.0,2.0,38.0,35.0,9.0,0.0,Centre-Back,0.03802281368821293,0.07604562737642585,0.14068441064638784,0.06844106463878327,3.11787072243346,0.3041825095057034,0.03802281368821293,0.8365019011406843,0.07604562737642585,1.4448669201520912,1.3307984790874525,0.675,0.95,0.95,0.925,0.75,0.4,0.1875,0.7625,0.6875,0.8875,0.85,0.525,0.85,0.95,0.875,0.525,0.35,0.125,0.525,0.525,0.55,0.675,0.5483333333333333,31,0.7272727272727273,0.675,0.4459318181818182
215616,Erick,Pulgar,Erick Pulgar,614,Chile,Antofagasta,Chile,1994-01-15,Defensive Midfield,Midfield,right,188.0,2027-12-31 00:00:00,54.0,4.0,,BRA1,Clube de Regatas do Flamengo,4500000.0,15000000.0,Erick Pulgar,DM,Flamengo,1750.0,0.0,3.0,1.0,1.8,110.0,12.0,10.0,5.0,46.0,5.0,51.0,20.0,7.0,1.0,Defensive Midfielder,0.0,0.15428571428571428,0.051428571428571435,0.09257142857142857,5.6571428571428575,0.6171428571428571,0.2571428571428571,2.3657142857142857,0.2571428571428571,2.6228571428571428,1.0285714285714285,0.2619047619047619,0.8095238095238095,0.5476190476190477,0.8095238095238095,0.6190476190476191,0.3333333333333333,0.16666666666666666,0.5714285714285714,0.6904761904761905,0.42857142857142855,0.3333333333333333,0.2619047619047619,0.8095238095238095,0.5714285714285714,0.8095238095238095,0.8571428571428571,0.23809523809523808,0.14285714285714285,0.6666666666666666,0.8571428571428571,0.6190476190476191,0.2857142857142857,0.6218487394957984,30,0.7647058823529411,0.8809523809523809,0.4497899159663866
215915,Igor,Coronado,Igor Coronado,199,Brazil,Londrina,Italy,1992-08-18,Attacking Midfield,Midfield,right,170.0,2027-06-30 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,,,Igor Coronado,AM,Corinthians,1378.0,1.0,2.0,1.2,3.9,114.0,71.0,78.0,30.0,79.0,3.0,33.0,27.0,6.0,0.0,Attacking Midfielder,0.06531204644412192,0.13062409288824384,0.0783744557329463,0.25471698113207547,7.445573294629899,4.637155297532656,1.9593613933236576,5.1596516690856316,0.19593613933236573,2.1552975326560233,1.7634252539912916,0.09523809523809523,0.2857142857142857,0.16666666666666666,0.5714285714285714,0.6190476190476191,0.8095238095238095,0.7619047619047619,0.5238095238095238,0.14285714285714285,0.7619047619047619,0.8809523809523809,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.19047619047619047,0.9523809523809523,0.9523809523809523,0.5008818342151675,32,,0.7619047619047619,
223560,,Luciano,Luciano,585,Brazil,Anápolis,Brazil,1993-05-18,Centre-Forward,Attack,left,181.0,2028-12-31 00:00:00,6.0,5.0,,BRA1,São Paulo Futebol Clube,1300000.0,5500000.0,Luciano,FW,São Paulo,2302.0,11.0,2.0,7.0,2.2,91.0,24.0,36.0,15.0,60.0,10.0,26.0,23.0,13.0,1.0,Centre-Forward,0.4300608166811469,0.07819287576020852,0.2736750651607298,0.08601216333622937,3.5577758470894874,0.9383145091225022,0.5864465682015638,2.3457862728062553,0.3909643788010426,1.0165073848827109,0.8992180712423979,0.8333333333333334,0.42857142857142855,0.6190476190476191,0.6904761904761905,1.0,0.6904761904761905,0.7857142857142857,0.8095238095238095,0.8333333333333334,0.9523809523809523,0.9047619047619048,0.7619047619047619,0.2857142857142857,0.38095238095238093,0.47619047619047616,1.0,0.42857142857142855,0.5714285714285714,0.6190476190476191,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.55,31,0.4444444444444444,0.5238095238095238,0.5403174603174603
225432,,Zé Rafael,Zé Rafael,221,Brazil,Ponta Grossa,Brazil,1993-06-16,Central Midfield,Midfield,right,175.0,2027-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,1500000.0,5000000.0,Zé Rafael,CM,Palmeiras,951.0,0.0,2.0,0.4,1.8,49.0,10.0,19.0,6.0,34.0,5.0,25.0,10.0,7.0,0.0,Central Midfielder,0.0,0.1892744479495268,0.03785488958990536,0.17034700315457413,4.6372239747634065,0.9463722397476341,0.5678233438485805,3.217665615141956,0.47318611987381703,2.365930599369085,0.9463722397476341,0.17647058823529413,0.6764705882352942,0.20588235294117646,0.7647058823529411,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.6764705882352942,0.5294117647058824,0.17647058823529413,0.17647058823529413,0.8823529411764706,0.29411764705882354,0.9411764705882353,0.47058823529411764,0.35294117647058826,0.29411764705882354,0.6470588235294118,0.8823529411764706,0.8823529411764706,0.47058823529411764,0.649616368286445,31,0.13333333333333333,0.9411764705882353,0.6152600170502983
225617,,Reinaldo,Reinaldo,3876,Brazil,Porto Calvo,Brazil,1989-09-28,Left-Back,Defender,left,178.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,350000.0,4000000.0,Reinaldo,LB,Grêmio,2436.0,2.0,2.0,1.6,2.9000000000000004,127.0,34.0,50.0,27.0,76.0,4.0,51.0,19.0,5.0,0.0,Full-Back,0.07389162561576354,0.07389162561576354,0.05911330049261084,0.10714285714285715,4.692118226600985,1.2561576354679804,0.9975369458128079,2.8078817733990147,0.14778325123152708,1.8842364532019704,0.7019704433497537,0.7571428571428571,0.6428571428571429,0.8285714285714286,0.8285714285714286,0.8,0.4142857142857143,0.8428571428571429,0.8571428571428571,0.5142857142857142,0.6571428571428571,0.5,0.4857142857142857,0.5142857142857142,0.6857142857142857,0.6285714285714286,0.6571428571428571,0.11428571428571428,0.8,0.7428571428571429,0.2857142857142857,0.34285714285714286,0.17142857142857143,0.4422857142857143,35,0.16129032258064516,0.9285714285714286,0.48576313364055296
242201,Lucas,Romero,Lucas Romero,609,Argentina,Loma Hermosa,Argentina,1994-04-18,Defensive Midfield,Midfield,right,167.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Cruzeiro Esporte Clube,2500000.0,4000000.0,Lucas Romero,CM,Cruzeiro,2531.0,0.0,2.0,0.5,0.4,159.0,22.0,26.0,13.0,79.0,7.0,73.0,29.0,8.0,1.0,Defensive Midfielder,0.0,0.07111813512445674,0.017779533781114184,0.014223627024891349,5.65389174239431,0.7822994863690241,0.46226787830896876,2.809166337416041,0.24891347293559857,2.595811932042671,1.0312129593046226,0.2619047619047619,0.6666666666666666,0.2619047619047619,0.2619047619047619,0.8571428571428571,0.6428571428571429,0.5952380952380952,0.8571428571428571,0.9047619047619048,0.8333333333333334,0.5952380952380952,0.2619047619047619,0.5714285714285714,0.14285714285714285,0.23809523809523808,0.8095238095238095,0.38095238095238093,0.47619047619047616,0.8571428571428571,0.7619047619047619,0.5714285714285714,0.3333333333333333,0.5616246498599441,30,0.47058823529411764,0.8809523809523809,0.48718487394957993
243541,,Deyverson,Deyverson,330,Brazil,Santa Margarida,Brazil,1991-05-08,Centre-Forward,Attack,left,187.0,2026-12-31 00:00:00,,,,BRA1,Clube Atlético Mineiro,1000000.0,5000000.0,Deyverson,FW,Cuiabá,1147.0,3.0,1.0,2.9,0.6,19.0,6.0,16.0,6.0,14.0,4.0,6.0,9.0,4.0,0.0,Centre-Forward,0.23539668700959024,0.07846556233653008,0.22755013077593722,0.047079337401918046,1.4908456843940714,0.4707933740191805,0.4707933740191805,1.098517872711421,0.31386224934612034,0.4707933740191805,0.7061900610287707,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.21428571428571427,0.14285714285714285,0.30952380952380953,0.047619047619047616,0.35714285714285715,0.16666666666666666,0.4523809523809524,0.38095238095238093,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.23809523809523808,0.38095238095238093,0.09523809523809523,0.6190476190476191,0.2857142857142857,0.7142857142857143,0.28809523809523807,33,0.3333333333333333,0.7380952380952381,0.3788095238095238
248410,Giorgian,de Arrascaeta,Giorgian de Arrascaeta,614,Uruguay,Nuevo Berlín,Uruguay,1994-06-01,Attacking Midfield,Midfield,right,177.0,2028-12-31 00:00:00,59.0,13.0,,BRA1,Clube de Regatas do Flamengo,14000000.0,19000000.0,Giorgian De Arrascaeta,AM,Flamengo,1007.0,5.0,5.0,2.2,2.5,80.0,19.0,33.0,18.0,57.0,12.0,16.0,13.0,2.0,0.0,Attacking Midfielder,0.4468718967229394,0.4468718967229394,0.19662363455809337,0.2234359483614697,7.149950347567031,1.6981132075471697,1.608738828202582,5.09433962264151,1.0724925521350546,1.429990069513406,1.1618669314796426,0.6666666666666666,0.6904761904761905,0.35714285714285715,0.40476190476190477,0.38095238095238093,0.21428571428571427,0.5238095238095238,0.3333333333333333,0.7619047619047619,0.2619047619047619,0.42857142857142855,0.9523809523809523,1.0,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.42857142857142855,0.7142857142857143,0.7619047619047619,1.0,0.6190476190476191,0.8095238095238095,0.818342151675485,30,0.9411764705882353,0.6428571428571429,0.5592826019296607
258254,,Jemerson,Jemerson,210,Brazil,Jeremoabo,Brazil,1992-08-24,Centre-Back,Defender,right,184.0,2026-11-30 00:00:00,2.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,1700000.0,18000000.0,Jemerson,CB,Atlético Mineiro,1256.0,1.0,0.0,0.7,0.0,23.0,2.0,2.0,2.0,4.0,0.0,21.0,23.0,7.0,0.0,Centre-Back,0.07165605095541401,0.0,0.050159235668789805,0.0,1.6480891719745223,0.14331210191082802,0.14331210191082802,0.28662420382165604,0.0,1.5047770700636942,1.6480891719745223,0.675,0.35,0.4875,0.125,0.1,0.1625,0.325,0.075,0.1625,0.3375,0.5375,0.75,0.35,0.625,0.125,0.05,0.15,0.45,0.075,0.1625,0.675,0.8375,0.44000000000000006,32,0.5757575757575758,0.7625,0.4056856060606061
262851,Emanuel,Brítez,Emanuel Brítez,2125,Argentina,Santa Fe,Argentina,1992-03-26,Centre-Back,Defender,right,178.0,2027-06-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Emanuel Brítez,CB,Fortaleza,2503.0,0.0,2.0,1.1,2.0,63.0,12.0,14.0,10.0,34.0,3.0,60.0,33.0,11.0,2.0,Centre-Back,0.0,0.07191370355573312,0.03955253695565322,0.07191370355573312,2.2652816620055933,0.4314822213343987,0.35956851777866555,1.222532960447463,0.10787055533359967,2.1574111066719937,1.1865761086695965,0.2625,0.95,0.65,1.0,0.65,0.6625,0.9375,0.925,0.8875,1.0,0.8,0.2625,0.825,0.475,0.9,0.275,0.475,0.8,0.8,0.775,0.975,0.475,0.5416666666666666,32,,0.7625,
270188,Lucas,Evangelista,Lucas Evangelista,1023,Brazil,Limeira,Brazil,1995-02-06,Central Midfield,Midfield,left,181.0,2027-12-31 00:00:00,10.0,1.0,,BRA1,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,Lucas Evangelista,DM,Red Bull Bragantino,2540.0,2.0,3.0,2.5,1.6,132.0,26.0,34.0,15.0,73.0,6.0,48.0,29.0,4.0,0.0,Central Midfielder,0.07086614173228346,0.1062992125984252,0.08858267716535433,0.05669291338582678,4.677165354330708,0.9212598425196851,0.5314960629921259,2.5866141732283463,0.2125984251968504,1.7007874015748032,1.0275590551181102,0.6764705882352942,0.8529411764705882,0.8823529411764706,0.6470588235294118,0.9411764705882353,0.6764705882352942,0.7647058823529411,0.8823529411764706,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.47058823529411764,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.5294117647058824,0.29411764705882354,0.11764705882352941,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.5882352941176471,0.45524296675191817,29,0.3333333333333333,0.8823529411764706,0.45745950554134696
273000,Júnior,Alonso,Júnior Alonso,330,Paraguay,Asunción,Paraguay,1993-02-09,Centre-Back,Defender,left,185.0,2026-12-31 00:00:00,76.0,3.0,,BRA1,Clube Atlético Mineiro,1500000.0,8000000.0,Júnior Alonso,CB,Atlético Mineiro,956.0,1.0,0.0,0.2,0.0,45.0,16.0,5.0,3.0,15.0,1.0,18.0,5.0,2.0,0.0,Centre-Back,0.09414225941422594,0.0,0.01882845188284519,0.0,4.2364016736401675,1.506276150627615,0.2824267782426778,1.4121338912133892,0.09414225941422594,1.694560669456067,0.4707112970711297,0.675,0.35,0.0875,0.125,0.45,0.75,0.45,0.5375,0.425,0.2125,0.025,0.85,0.35,0.2,0.125,0.85,0.925,0.625,0.875,0.675,0.775,0.025,0.62,31,0.5151515151515151,0.675,0.5419621212121212
