player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y,name_normalized,matched,stats_key,Jogador,Pos.,Time,Min.,Gols,Assis.,xG,xAG,PrgP,PrgC,Tent,Suc,SCA,GCA,Div,Bloqueios,CrtsA,CrtV,name_normalized_stats,used
234538,,Victor Luís,Victor Luís,2025,3876,victor-luis,Brazil,São Paulo,Brazil,1993-06-23 00:00:00,Left-Back,Defender,left,177.0,2026-12-10 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/234538-1662312905.jpg?lm=1,,,,https://www.transfermarkt.co.uk/victor-luis/profil/spieler/234538,BRA1,Mirasol Futebol Clube,300000.0,2000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,victor luis,True,victor luis,Victor Luis,LM,Vasco da Gama,442.0,1.0,1.0,0.3,0.30000000000000004,17.0,9.0,6.0,3.0,6.0,1.0,14.0,5.0,3.0,1.0,victor luis,True
236202,,Wanderson,Wanderson,2025,609,wanderson,Brazil,São Luís,Brazil,1994-10-07 00:00:00,Left Winger,Attack,right,175.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/236202-1574609625.png?lm=1,,,,https://www.transfermarkt.co.uk/wanderson/profil/spieler/236202,BRA1,Cruzeiro Esporte Clube,3000000.0,11000000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609,wanderson,True,,,,,,,,,,,,,,,,,,,,,
239294,,Jair,Jair,2025,978,jair,Brazil,Ibirubá,Brazil,1994-08-26 00:00:00,Defensive Midfield,Midfield,right,178.0,2026-12-31 00:00:00,Prattes Group,https://img.a.transfermarkt.technology/portrait/header/239294-1662404334.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jair/profil/spieler/239294,BRA1,Club de Regatas Vasco da Gama,800000.0,5500000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978,jair,True,jair,Jair,DM,Vasco da Gama,271.0,0.0,0.0,0.0,0.0,17.0,3.0,4.0,1.0,2.0,0.0,11.0,2.0,2.0,0.0,jair,True
240913,Lucas,Villalba,Lucas Villalba,2025,609,lucas-villalba,Argentina,Florencio Varela,Argentina,1994-08-19 00:00:00,Centre-Back,Defender,left,181.0,2026-12-31 00:00:00,PayerX Sports,https://img.a.transfermarkt.technology/portrait/header/240913-1636584488.JPG?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/lucas-villalba/profil/spieler/240913,BRA1,Cruzeiro Esporte Clube,1700000.0,2500000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609,lucas villalba,True,,,,,,,,,,,,,,,,,,,,,
242201,Lucas,Romero,Lucas Romero,2025,609,lucas-romero,Argentina,Loma Hermosa,Argentina,1994-04-18 00:00:00,Defensive Midfield,Midfield,right,167.0,2027-12-31 00:00:00,Score Futbol,https://img.a.transfermarkt.technology/portrait/header/242201-1635923213.JPG?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/lucas-romero/profil/spieler/242201,BRA1,Cruzeiro Esporte Clube,2500000.0,4000000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609,lucas romero,True,lucas romero,Lucas Romero,CM,Cruzeiro,2531.0,0.0,2.0,0.5,0.4,159.0,22.0,26.0,13.0,79.0,7.0,73.0,29.0,8.0,1.0,lucas romero,True
243541,,Deyverson,Deyverson,2024,330,deyverson,Brazil,Santa Margarida,Brazil,1991-05-08 00:00:00,Centre-Forward,Attack,left,187.0,2026-12-31 00:00:00,OF,https://img.a.transfermarkt.technology/portrait/header/243541-1708654324.jpg?lm=1,,,,https://www.transfermarkt.co.uk/deyverson/profil/spieler/243541,BRA1,Clube Atlético Mineiro,1000000.0,5000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330,deyverson,True,deyverson,Deyverson,FW,Cuiabá,1147.0,3.0,1.0,2.9,0.6,19.0,6.0,16.0,6.0,14.0,4.0,6.0,9.0,4.0,0.0,deyverson,True
244275,,Gabriel Barbosa,Gabriel Barbosa,2025,221,gabriel-barbosa,Brazil,São Bernardo do Campo,Brazil,1996-08-30 00:00:00,Centre-Forward,Attack,left,178.0,2026-12-31 00:00:00,4ComM,https://img.a.transfermarkt.technology/portrait/header/244275-1779755625.jpg?lm=1,18.0,5.0,,https://www.transfermarkt.co.uk/gabriel-barbosa/profil/spieler/244275,BRA1,Santos Futebol Clube,3000000.0,26000000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221,gabriel barbosa,True,gabriel barbosa,Gabriel Barbosa,FW,Flamengo,754.0,4.0,1.0,5.4,0.9,25.0,17.0,6.0,2.0,12.0,1.0,5.0,2.0,2.0,0.0,gabriel barbosa,True
248030,Renzo,López,Renzo López,2025,2125,renzo-lopez,Uruguay,Montevideo,Uruguay,1994-04-16 00:00:00,Centre-Forward,Attack,right,192.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/248030-1728573842.png?lm=1,,,,https://www.transfermarkt.co.uk/renzo-lopez/profil/spieler/248030,BRA1,Esporte Clube Vitória,650000.0,1400000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125,renzo lopez,False,,,,,,,,,,,,,,,,,,,,,
248410,Giorgian,de Arrascaeta,Giorgian de Arrascaeta,2025,614,giorgian-de-arrascaeta,Uruguay,Nuevo Berlín,Uruguay,1994-06-01 00:00:00,Attacking Midfield,Midfield,right,177.0,2028-12-31 00:00:00,Daniel Fonseca,https://img.a.transfermarkt.technology/portrait/header/248410-1668501457.jpg?lm=1,59.0,13.0,,https://www.transfermarkt.co.uk/giorgian-de-arrascaeta/profil/spieler/248410,BRA1,Clube de Regatas do Flamengo,14000000.0,19000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614,giorgian de arrascaeta,True,giorgian de arrascaeta,Giorgian De Arrascaeta,AM,Flamengo,1007.0,5.0,5.0,2.2,2.5,80.0,19.0,33.0,18.0,57.0,12.0,16.0,13.0,2.0,0.0,giorgian de arrascaeta,True
255755,Alex,Telles,Alex Telles,2025,537,alex-telles,Brazil,Caxias do Sul,Brazil,1992-12-15 00:00:00,Left-Back,Defender,left,181.0,2026-12-31 00:00:00,Gol International,https://img.a.transfermarkt.technology/portrait/header/255755-1659559306.jpg?lm=1,12.0,0.0,,https://www.transfermarkt.co.uk/alex-telles/profil/spieler/255755,BRA1,S. A. F. Botafogo,2800000.0,40000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,alex telles,True,alex telles,Alex Telles,LB,Botafogo (RJ),650.0,0.0,1.0,0.8999999999999999,1.0,31.0,18.0,11.0,5.0,25.0,3.0,10.0,9.0,1.0,0.0,alex telles,True
258254,,Jemerson,Jemerson,2024,210,jemerson,Brazil,Jeremoabo,Brazil,1992-08-24 00:00:00,Centre-Back,Defender,right,184.0,2026-11-30 00:00:00,StarFactory Brasil,https://img.a.transfermarkt.technology/portrait/header/258254-1662403773.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/jemerson/profil/spieler/258254,BRA1,Grêmio Foot-Ball Porto Alegrense,1700000.0,18000000.0,210,gremio-porto-alegre,Grêmio Foot-Ball Porto Alegrense,BRA1,,34,26.5,11,32.4,3,Arena do Grêmio,60540,€-6.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/gremio-porto-alegre/startseite/verein/210,jemerson,True,jemerson,Jemerson,CB,Atlético Mineiro,1256.0,1.0,0.0,0.7,0.0,23.0,2.0,2.0,2.0,4.0,0.0,21.0,23.0,7.0,0.0,jemerson,True
258369,,Georgemy,Georgemy,2025,3876,georgemy,Brazil,Americana,Brazil,1995-08-15 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/258369-1674701791.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/georgemy/profil/spieler/258369,BRA1,Mirasol Futebol Clube,50000.0,900000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,georgemy,False,,,,,,,,,,,,,,,,,,,,,
261309,David,Terans,David Terans,2025,2462,david-terans,Uruguay,Montevideo,Uruguay,1994-08-11 00:00:00,Attacking Midfield,Midfield,left,176.0,2026-12-31 00:00:00,UruFutbol,https://img.a.transfermarkt.technology/portrait/header/261309-1742486760.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/david-terans/profil/spieler/261309,BRA1,Fluminense Football Club,1000000.0,6000000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462,david terans,True,david terans,David Terans,FW,Fluminense,217.0,0.0,0.0,0.2,0.0,1.0,5.0,6.0,4.0,6.0,0.0,6.0,4.0,1.0,0.0,david terans,True
262851,Emanuel,Brítez,Emanuel Brítez,2025,2125,emanuel-britez,Argentina,Santa Fe,Argentina,1992-03-26 00:00:00,Centre-Back,Defender,right,178.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/262851-1637935701.JPG?lm=1,,,,https://www.transfermarkt.co.uk/emanuel-britez/profil/spieler/262851,BRA1,Esporte Clube Vitória,,,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125,emanuel britez,True,emanuel britez,Emanuel Brítez,CB,Fortaleza,2503.0,0.0,2.0,1.1,2.0,63.0,12.0,14.0,10.0,34.0,3.0,60.0,33.0,11.0,2.0,emanuel britez,True
264014,Sergio,Rochet,Sergio Rochet,2025,6600,sergio-rochet,Uruguay,Nueva Palmira,Uruguay,1993-03-23 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2026-12-31 00:00:00,VIDA 11,https://img.a.transfermarkt.technology/portrait/header/264014-1668501221.jpg?lm=1,36.0,0.0,,https://www.transfermarkt.co.uk/sergio-rochet/profil/spieler/264014,BRA1,Sport Club Internacional,1800000.0,4000000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600,sergio rochet,True,sergio rochet,Sergio Rochet,GK,Internacional,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,sergio rochet,True
265693,,Luiz Otávio,Luiz Otávio,2024,2029,luiz-otavio,Brazil,Carmo,Brazil,1988-09-14 00:00:00,Centre-Back,Defender,right,190.0,2026-12-31 00:00:00,Interball,https://img.a.transfermarkt.technology/portrait/header/265693-1560851549.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luiz-otavio/profil/spieler/265693,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029,luiz otavio,False,,,,,,,,,,,,,,,,,,,,,
266070,Gastón,Guruceaga,Gastón Guruceaga,2024,10492,gaston-guruceaga,Uruguay,Artigas,Uruguay,1995-03-15 00:00:00,Goalkeeper,Goalkeeper,left,194.0,2026-11-30 00:00:00,G11,https://img.a.transfermarkt.technology/portrait/header/266070-1771319132.jpeg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/gaston-guruceaga/profil/spieler/266070,BRA1,Esporte Clube Juventude,,,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492,gaston guruceaga,False,,,,,,,,,,,,,,,,,,,,,
267849,,Romarinho,Romarinho,2024,8718,romarinho,Brazil,Ceará-Mirim,Brazil,1994-03-01 00:00:00,Right Winger,Attack,right,168.0,2026-11-30 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/267849-1606753188.jpg?lm=1,,,,https://www.transfermarkt.co.uk/romarinho/profil/spieler/267849,BRA1,Sport Club do Recife,,,8718,sport-club-do-recife,Sport Club do Recife,BRA1,,29,27.1,1,3.4,0,Estádio Adelmar da Costa Carvalho,35000,+€2.95m,Mariano Soso,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/sport-club-do-recife/startseite/verein/8718,romarinho,False,,,,,,,,,,,,,,,,,,,,,
268506,Fabrizio,Angileri,Fabrizio Angileri,2025,199,fabrizio-angileri,Argentina,Junín,Argentina,1994-03-15 00:00:00,Left-Back,Defender,left,185.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/268506-1625760521.png?lm=1,,,,https://www.transfermarkt.co.uk/fabrizio-angileri/profil/spieler/268506,BRA1,Sport Club Corinthians Paulista,400000.0,4300000.0,199,corinthians-sao-paulo,Sport Club Corinthians Paulista,BRA1,,34,27.2,7,20.6,3,Neo Química Arena,49205,+€2.19m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/corinthians-sao-paulo/startseite/verein/199,fabrizio angileri,False,,,,,,,,,,,,,,,,,,,,,
269860,,Walter,Walter,2025,3876,walter,Brazil,Jaú,Brazil,1987-11-18 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/269860-1580198215.jpg?lm=1,,,,https://www.transfermarkt.co.uk/walter/profil/spieler/269860,BRA1,Mirasol Futebol Clube,150000.0,1500000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,walter,True,walter,Walter,GK,Cuiabá,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,1.0,0.0,5.0,0.0,walter,True
270188,Lucas,Evangelista,Lucas Evangelista,2025,1023,lucas-evangelista,Brazil,Limeira,Brazil,1995-02-06 00:00:00,Central Midfield,Midfield,left,181.0,2027-12-31 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/270188-1582120817.png?lm=1,10.0,1.0,,https://www.transfermarkt.co.uk/lucas-evangelista/profil/spieler/270188,BRA1,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023,lucas evangelista,True,lucas evangelista,Lucas Evangelista,DM,Red Bull Bragantino,2540.0,2.0,3.0,2.5,1.6,132.0,26.0,34.0,15.0,73.0,6.0,48.0,29.0,4.0,0.0,lucas evangelista,True
270420,,João Ricardo,João Ricardo,2024,10870,joao-ricardo,Brazil,Mariano Moro,Brazil,1988-09-06 00:00:00,Goalkeeper,Goalkeeper,right,186.0,2027-12-31 00:00:00,FJB Sports,https://img.a.transfermarkt.technology/portrait/header/270420-1662314871.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joao-ricardo/profil/spieler/270420,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870,joao ricardo,False,joao ricardo riedi,João Ricardo Riedi,GK,Fortaleza,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,2.0,0.0,2.0,0.0,joao ricardo riedi,True
273000,Júnior,Alonso,Júnior Alonso,2025,330,junior-alonso,Paraguay,Asunción,Paraguay,1993-02-09 00:00:00,Centre-Back,Defender,left,185.0,2026-12-31 00:00:00,EagleEye,https://img.a.transfermarkt.technology/portrait/header/273000-1780931028.jpg?lm=1,76.0,3.0,,https://www.transfermarkt.co.uk/junior-alonso/profil/spieler/273000,BRA1,Clube Atlético Mineiro,1500000.0,8000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330,junior alonso,True,junior alonso,Júnior Alonso,CB,Atlético Mineiro,956.0,1.0,0.0,0.2,0.0,45.0,16.0,5.0,3.0,15.0,1.0,18.0,5.0,2.0,0.0,junior alonso,True
273438,Danilo,Barbosa,Danilo Barbosa,2024,537,danilo-barbosa,Brazil,Simões Filho,Brazil,1996-02-28 00:00:00,Defensive Midfield,Midfield,right,183.0,2028-06-30 00:00:00,WSMA,https://img.a.transfermarkt.technology/portrait/header/273438-1506351339.jpg?lm=1,11.0,2.0,,https://www.transfermarkt.co.uk/danilo-barbosa/profil/spieler/273438,BRA1,S. A. F. Botafogo,2000000.0,10000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537,danilo barbosa,True,danilo barbosa,Danilo Barbosa,"CB,CM",Botafogo (RJ),1153.0,3.0,1.0,1.4,0.4,53.0,9.0,19.0,13.0,23.0,3.0,29.0,15.0,4.0,0.0,danilo barbosa,True
275412,,João Paulo,João Paulo,2025,221,joao-paulo,Brazil,Dourados,Brazil,1995-06-29 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2027-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/275412-1771071867.png?lm=1,,,,https://www.transfermarkt.co.uk/joao-paulo/profil/spieler/275412,BRA1,Santos Futebol Clube,2000000.0,7000000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221,joao paulo,False,,,,,,,,,,,,,,,,,,,,,
276877,,Daniel Borges,Daniel Borges,2025,3876,daniel-borges,Brazil,São José dos Campos,Brazil,1993-03-23 00:00:00,Right-Back,Defender,right,174.0,2026-12-31 00:00:00,Elenko Sports Ltda.,https://img.a.transfermarkt.technology/portrait/header/276877-1606989148.jpg?lm=1,,,,https://www.transfermarkt.co.uk/daniel-borges/profil/spieler/276877,BRA1,Mirasol Futebol Clube,300000.0,800000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,daniel borges,False,,,,,,,,,,,,,,,,,,,,,
277335,,Bruno Henrique,Bruno Henrique,2025,6600,bruno-henrique,Brazil,Apucarana,Brazil,1989-10-21 00:00:00,Central Midfield,Midfield,right,180.0,2026-12-31 00:00:00,OTB Sports,https://img.a.transfermarkt.technology/portrait/header/277335-1687958953.JPG?lm=1,,,,https://www.transfermarkt.co.uk/bruno-henrique/profil/spieler/277335,BRA1,Sport Club Internacional,300000.0,4500000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600,bruno henrique,True,,,,,,,,,,,,,,,,,,,,,
277743,,Alex Muralha,Alex Muralha,2025,3876,alex-muralha,Brazil,Três Corações,Brazil,1989-11-10 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/277743-1662721237.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/alex-muralha/profil/spieler/277743,BRA1,Mirasol Futebol Clube,75000.0,3500000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876,alex muralha,False,,,,,,,,,,,,,,,,,,,,,
282145,Jorge,Recalde,Jorge Recalde,2024,2029,jorge-recalde,Paraguay,Asunción,Paraguay,1992-05-08 00:00:00,Attacking Midfield,Midfield,both,178.0,2026-12-31 00:00:00,RMC SPORTS,https://img.a.transfermarkt.technology/portrait/header/282145-1772053413.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/jorge-recalde/profil/spieler/282145,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029,jorge recalde,False,,,,,,,,,,,,,,,,,,,,,
284727,Jonathan,Calleri,Jonathan Calleri,2025,585,jonathan-calleri,Argentina,Buenos Aires,Argentina,1993-09-23 00:00:00,Centre-Forward,Attack,right,181.0,2026-12-31 00:00:00,AIS Football,https://img.a.transfermarkt.technology/portrait/header/284727-1738840512.jpg?lm=1,3.0,1.0,,https://www.transfermarkt.co.uk/jonathan-calleri/profil/spieler/284727,BRA1,São Paulo Futebol Clube,1500000.0,10000000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585,jonathan calleri,True,jonathan calleri,Jonathan Calleri,FW,São Paulo,2047.0,5.0,4.0,5.4,1.2,27.0,24.0,22.0,11.0,47.0,11.0,11.0,8.0,6.0,0.0,jonathan calleri,True
285548,Fabián,Balbuena,Fabián Balbuena,2025,210,fabian-balbuena,Paraguay,Ciudad del Este,Paraguay,1991-08-23 00:00:00,Centre-Back,Defender,right,188.0,2027-06-30 00:00:00,La Squadra Sports,https://img.a.transfermarkt.technology/portrait/header/285548-1721727706.png?lm=1,47.0,2.0,3581.0,https://www.transfermarkt.co.uk/fabian-balbuena/profil/spieler/285548,BRA1,Grêmio Foot-Ball Porto Alegrense,900000.0,12000000.0,210,gremio-porto-alegre,Grêmio Foot-Ball Porto Alegrense,BRA1,,34,26.5,11,32.4,3,Arena do Grêmio,60540,€-6.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/gremio-porto-alegre/startseite/verein/210,fabian balbuena,False,,,,,,,,,,,,,,,,,,,,,
286772,,Vinícius,Vinícius,2024,10870,vinicius,Brazil,Guarulhos,Brazil,1994-03-28 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2026-12-31 00:00:00,Dodici Sports BR,https://img.a.transfermarkt.technology/portrait/header/286772-1543835503.jpg?lm=1,,,,https://www.transfermarkt.co.uk/vinicius/profil/spieler/286772,BRA1,Fortaleza Esporte Clube,1200000.0,1500000.0,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870,vinicius,False,,,,,,,,,,,,,,,,,,,,,
